,time,speed,height
0,2021-01-01 00:00:00,4.8888,1.0116
1,2021-01-01 01:00:00,4.9351,0.9996
2,2021-01-01 02:00:00,5.1593,1.0076
3,2021-01-01 03:00:00,6.1038,1.0522
4,2021-01-01 04:00:00,6.9385,1.1393
5,2021-01-01 05:00:00,7.1853,1.2483
6,2021-01-01 06:00:00,7.1446,1.3640
7,2021-01-01 07:00:00,7.3383,1.4777
8,2021-01-01 08:00:00,7.9119,1.5868
9,2021-01-01 09:00:00,8.3749,1.6911
10,2021-01-01 10:00:00,8.8222,1.7920
11,2021-01-01 11:00:00,8.8143,1.8799
12,2021-01-01 12:00:00,9.0807,1.9579
13,2021-01-01 13:00:00,9.4129,2.0304
14,2021-01-01 14:00:00,9.0324,2.0884
15,2021-01-01 15:00:00,8.9124,2.1207
16,2021-01-01 16:00:00,9.1095,2.1378
17,2021-01-01 17:00:00,9.2653,2.1623
18,2021-01-01 18:00:00,9.4145,2.1958
19,2021-01-01 19:00:00,9.4776,2.2222
20,2021-01-01 20:00:00,9.3303,2.2275
21,2021-01-01 21:00:00,9.2109,2.2084
22,2021-01-01 22:00:00,8.9237,2.1672
23,2021-01-01 23:00:00,8.4074,2.1152
24,2021-01-02 00:00:00,7.9948,2.0472
25,2021-01-02 01:00:00,7.7025,1.9823
26,2021-01-02 02:00:00,7.7894,1.9345
27,2021-01-02 03:00:00,8.5557,1.9166
28,2021-01-02 04:00:00,9.3338,1.9334
29,2021-01-02 05:00:00,9.6065,1.9654
30,2021-01-02 06:00:00,9.4720,1.9754
31,2021-01-02 07:00:00,9.0050,1.9471
32,2021-01-02 08:00:00,8.3836,1.8869
33,2021-01-02 09:00:00,7.5177,1.8133
34,2021-01-02 10:00:00,6.8844,1.7425
35,2021-01-02 11:00:00,6.6034,1.6802
36,2021-01-02 12:00:00,6.7839,1.6318
37,2021-01-02 13:00:00,7.2362,1.5951
38,2021-01-02 14:00:00,7.5311,1.5660
39,2021-01-02 15:00:00,7.5911,1.5370
40,2021-01-02 16:00:00,7.4927,1.5077
41,2021-01-02 17:00:00,7.0413,1.4696
42,2021-01-02 18:00:00,6.4938,1.4293
43,2021-01-02 19:00:00,5.9744,1.3858
44,2021-01-02 20:00:00,5.5411,1.3482
45,2021-01-02 21:00:00,5.3559,1.3155
46,2021-01-02 22:00:00,5.7975,1.3007
47,2021-01-02 23:00:00,5.9623,1.2905
48,2021-01-03 00:00:00,6.3371,1.2827
49,2021-01-03 01:00:00,6.8254,1.2895
50,2021-01-03 02:00:00,7.1705,1.3098
51,2021-01-03 03:00:00,7.5946,1.3421
52,2021-01-03 04:00:00,7.6926,1.3886
53,2021-01-03 05:00:00,7.8465,1.4343
54,2021-01-03 06:00:00,8.1922,1.4682
55,2021-01-03 07:00:00,8.6293,1.5097
56,2021-01-03 08:00:00,8.9332,1.5669
57,2021-01-03 09:00:00,9.3602,1.6443
58,2021-01-03 10:00:00,10.3119,1.8144
59,2021-01-03 11:00:00,10.3850,1.9533
60,2021-01-03 12:00:00,10.4872,2.0460
61,2021-01-03 13:00:00,10.8437,2.1074
62,2021-01-03 14:00:00,10.9411,2.1499
63,2021-01-03 15:00:00,10.8838,2.1710
64,2021-01-03 16:00:00,10.7167,2.1689
65,2021-01-03 17:00:00,10.5633,2.1547
66,2021-01-03 18:00:00,10.7415,2.1456
67,2021-01-03 19:00:00,10.8961,2.1586
68,2021-01-03 20:00:00,10.7293,2.2040
69,2021-01-03 21:00:00,10.7934,2.2611
70,2021-01-03 22:00:00,11.2713,2.3032
71,2021-01-03 23:00:00,11.0925,2.3471
72,2021-01-04 00:00:00,11.1260,2.3737
73,2021-01-04 01:00:00,11.4279,2.4314
74,2021-01-04 02:00:00,11.6494,2.5464
75,2021-01-04 03:00:00,11.8471,2.6771
76,2021-01-04 04:00:00,12.3909,2.8179
77,2021-01-04 05:00:00,12.6706,2.9594
78,2021-01-04 06:00:00,12.4015,3.0488
79,2021-01-04 07:00:00,12.3518,3.0697
80,2021-01-04 08:00:00,12.4391,3.0584
81,2021-01-04 09:00:00,12.6056,3.0374
82,2021-01-04 10:00:00,12.2724,3.0016
83,2021-01-04 11:00:00,12.1090,2.9718
84,2021-01-04 12:00:00,12.0155,2.9389
85,2021-01-04 13:00:00,11.6428,2.8771
86,2021-01-04 14:00:00,11.6755,2.8047
87,2021-01-04 15:00:00,11.9464,2.7662
88,2021-01-04 16:00:00,11.9992,2.7816
89,2021-01-04 17:00:00,12.2732,2.8034
90,2021-01-04 18:00:00,12.5481,2.8310
91,2021-01-04 19:00:00,12.3211,2.8527
92,2021-01-04 20:00:00,12.5382,2.8333
93,2021-01-04 21:00:00,11.9405,2.7767
94,2021-01-04 22:00:00,11.3144,2.6923
95,2021-01-04 23:00:00,11.1179,2.6143
96,2021-01-05 00:00:00,10.9578,2.5421
97,2021-01-05 01:00:00,10.6808,2.4685
98,2021-01-05 02:00:00,10.7093,2.4093
99,2021-01-05 03:00:00,10.6923,2.3646
100,2021-01-05 04:00:00,10.5864,2.3260
101,2021-01-05 05:00:00,10.6039,2.2989
102,2021-01-05 06:00:00,10.7596,2.2944
103,2021-01-05 07:00:00,10.7831,2.3086
104,2021-01-05 08:00:00,10.8560,2.3325
105,2021-01-05 09:00:00,10.9584,2.3617
106,2021-01-05 10:00:00,10.8632,2.3641
107,2021-01-05 11:00:00,10.8160,2.3593
108,2021-01-05 12:00:00,10.6029,2.3312
109,2021-01-05 13:00:00,10.6708,2.3012
110,2021-01-05 14:00:00,10.6969,2.2905
111,2021-01-05 15:00:00,10.6534,2.2951
112,2021-01-05 16:00:00,10.5734,2.2813
113,2021-01-05 17:00:00,10.5467,2.2553
114,2021-01-05 18:00:00,10.5878,2.2350
115,2021-01-05 19:00:00,10.5899,2.2037
116,2021-01-05 20:00:00,10.3492,2.1513
117,2021-01-05 21:00:00,10.2658,2.1134
118,2021-01-05 22:00:00,9.7180,2.0786
119,2021-01-05 23:00:00,9.8305,2.0649
120,2021-01-06 00:00:00,9.6539,2.0538
121,2021-01-06 01:00:00,9.4661,2.0333
122,2021-01-06 02:00:00,9.2314,2.0020
123,2021-01-06 03:00:00,8.9820,1.9651
124,2021-01-06 04:00:00,8.6763,1.9220
125,2021-01-06 05:00:00,8.3107,1.8713
126,2021-01-06 06:00:00,7.9951,1.8159
127,2021-01-06 07:00:00,7.7510,1.7610
128,2021-01-06 08:00:00,7.7048,1.7123
129,2021-01-06 09:00:00,7.5405,1.6700
130,2021-01-06 10:00:00,7.3392,1.6323
131,2021-01-06 11:00:00,7.0065,1.5964
132,2021-01-06 12:00:00,6.5925,1.5637
133,2021-01-06 13:00:00,6.6285,1.5403
134,2021-01-06 14:00:00,7.0807,1.5286
135,2021-01-06 15:00:00,7.2163,1.5231
136,2021-01-06 16:00:00,7.0116,1.5020
137,2021-01-06 17:00:00,6.7036,1.4742
